param_value,n_nodes,run_id,tau
0.0,40,22,152133
0.0,40,23,156495
0.0,40,24,188940
0.0,40,25,184612
0.0,40,26,160617
0.0,40,27,150385
0.0,40,28,165663
0.0,40,29,147224
0.0,40,30,162453
0.0,40,31,135301
0.0,40,32,169768
0.0,40,33,148189
0.0,40,34,136739
0.0,40,35,125037
0.0,40,36,142810
0.0,40,37,140442
0.0,40,38,114604
0.0,40,39,156335
0.0,40,40,172990
0.0,40,41,154034
0.0,40,42,157451
0.0,40,43,190610
0.0,40,44,143047
0.0,40,45,150724
0.0,40,46,209134
0.0,40,47,150703
0.0,40,48,130189
0.0,40,49,181923
0.0,40,50,173353
0.0,40,51,159521
0.0,40,52,109384
0.0,40,53,174075
0.0,40,54,147148
0.0,40,55,159510
0.0,40,56,237739
0.0,40,57,176754
0.0,40,58,151826
0.0,40,59,189392
0.0,40,60,137662
0.0,40,61,148061
0.0,40,62,167738
0.0,40,63,145082
0.0,40,64,171557
0.0,40,65,148143
0.0,40,66,180928
0.0,40,67,175773
0.0,40,68,188016
0.0,40,69,143355
0.0,40,70,219696
0.0,40,71,157624
0.0,40,72,159407
0.0,40,73,179848
0.0,40,74,146210
0.0,40,75,185095
0.0,40,76,140400
0.0,40,77,159715
0.0,40,78,157237
0.0,40,79,116230
0.0,40,80,124546
0.0,40,81,104237
0.0,40,82,141129
0.0,40,83,193028
0.0,40,84,154983
0.0,40,85,199567
0.0,40,86,153551
0.0,40,87,132807
0.0,40,88,201844
0.0,40,89,146597
0.0,40,90,196043
0.0,40,91,203705
0.0,40,92,167476
0.0,40,93,160206
0.0,40,94,165353
0.0,40,95,158823
0.0,40,96,129945
0.0,40,97,191747
0.0,40,98,208291
0.0,40,99,167903
0.0,40,100,153999
0.0,40,101,134050
0.0,40,102,147244
0.0,40,103,139032
0.0,40,104,165534
0.0,40,105,112159
0.0,40,106,161005
0.0,40,107,164355
0.0,40,108,159814
0.0,40,109,201016
0.0,40,110,105983
0.0,40,111,139998
0.0,40,112,190983
0.0,40,113,196500
0.0,40,114,158428
0.0,40,115,149501
0.0,40,116,211445
0.0,40,117,146581
0.0,40,118,160061
0.0,40,119,135792
0.0,40,120,230645
0.0,40,121,203458
0.0,40,122,189737
0.0,40,123,106607
0.0,40,124,181092
0.0,40,125,136040
0.0,40,126,130118
0.0,40,127,136751
0.0,40,128,122232
0.0,40,129,115279
0.0,40,130,149072
0.0,40,131,140117
0.0,40,132,163819
0.0,40,133,149498
0.0,40,134,155377
0.0,40,135,156264
0.0,40,136,165049
0.0,40,137,135520
0.0,40,138,161089
0.0,40,139,174944
0.0,40,140,161122
0.0,40,141,104563
0.0,40,142,167796
0.0,40,143,172256
0.0,40,144,180295
0.0,40,145,193832
0.0,40,146,191945
0.0,40,147,123980
0.0,40,148,164975
0.0,40,149,128550
0.05,40,0,81806
0.05,40,1,94027
0.05,40,2,69555
0.05,40,3,70186
0.05,40,4,75107
0.05,40,5,50059
0.05,40,6,98348
0.05,40,7,83714
0.05,40,8,78577
0.05,40,9,89847
0.05,40,10,81589
0.05,40,11,81907
0.05,40,12,87284
0.05,40,13,70065
0.05,40,14,66348
0.05,40,15,86354
0.05,40,16,89622
0.05,40,17,71528
0.05,40,18,84765
0.05,40,19,85096
0.05,40,20,111379
0.05,40,21,87202
0.05,40,22,79894
0.05,40,23,98032
0.05,40,24,88909
0.05,40,25,93701
0.05,40,26,95938
0.05,40,27,89775
0.05,40,28,82096
0.05,40,29,90782
0.05,40,30,97471
0.05,40,31,100454
0.05,40,32,69408
0.05,40,33,93844
0.05,40,34,102446
0.05,40,35,85690
0.05,40,36,86676
0.05,40,37,83680
0.05,40,38,84787
0.05,40,39,90987
0.05,40,40,87793
0.05,40,41,68645
0.05,40,42,101348
0.05,40,43,68297
0.05,40,44,94658
0.05,40,45,81148
0.05,40,46,82445
0.05,40,47,96068
0.05,40,48,80082
0.05,40,49,95790
0.05,40,50,86891
0.05,40,51,84900
0.05,40,52,92470
0.05,40,53,85161
0.05,40,54,80022
0.05,40,55,79988
0.05,40,56,89818
0.05,40,57,102506
0.05,40,58,84932
0.05,40,59,78025
0.05,40,60,90424
0.05,40,61,84837
0.05,40,62,87298
0.05,40,63,94911
0.05,40,64,89417
0.05,40,65,73441
0.05,40,66,81937
0.05,40,67,86642
0.05,40,68,74485
0.05,40,69,92606
0.05,40,70,99471
0.05,40,71,108212
0.05,40,72,91309
0.05,40,73,97993
0.05,40,74,88696
0.05,40,75,87474
0.05,40,76,109592
0.05,40,77,92469
0.05,40,78,105442
0.05,40,79,82353
0.05,40,80,97010
0.05,40,81,83291
0.05,40,82,95690
0.05,40,83,97128
0.05,40,84,88604
0.05,40,85,90936
0.05,40,86,93558
0.05,40,87,99618
0.05,40,88,79289
0.05,40,89,81564
0.05,40,90,74354
0.05,40,91,83511
0.05,40,92,63028
0.05,40,93,90744
0.05,40,94,85191
0.05,40,95,63362
0.05,40,96,76407
0.05,40,97,80307
0.05,40,98,87883
0.05,40,99,81738
0.05,40,100,98347
0.05,40,101,89855
0.05,40,102,83458
0.05,40,103,84395
0.05,40,104,83036
0.05,40,105,83978
0.05,40,106,101899
0.05,40,107,81105
0.05,40,108,78942
0.05,40,109,85255
0.05,40,110,85983
0.05,40,111,90970
0.05,40,112,81248
0.05,40,113,80298
0.05,40,114,103117
0.05,40,115,81824
0.05,40,116,102675
0.05,40,117,72976
0.05,40,118,81944
0.05,40,119,84095
0.05,40,120,101914
0.05,40,121,92557
0.05,40,122,95810
0.05,40,123,85160
0.05,40,124,80733
0.05,40,125,90334
0.05,40,126,90641
0.05,40,127,86560
0.05,40,128,85618
0.05,40,129,58114
0.05,40,130,86465
0.05,40,131,105788
0.05,40,132,91571
0.05,40,133,85757
0.05,40,134,98031
0.05,40,135,88352
0.05,40,136,84932
0.05,40,137,97099
0.05,40,138,81500
0.05,40,139,82399
0.05,40,140,84517
0.05,40,141,105773
0.05,40,142,81290
0.05,40,143,101511
0.05,40,144,86591
0.05,40,145,89639
0.05,40,146,67327
0.05,40,147,79094
0.05,40,148,87052
0.05,40,149,77993
0.1,40,0,56987
0.1,40,1,59633
0.1,40,2,54642
0.1,40,3,59149
0.1,40,4,50367
0.1,40,5,40230
0.1,40,6,56619
0.1,40,7,51196
0.1,40,8,51722
0.1,40,9,63939
0.1,40,10,50650
0.1,40,11,58832
0.1,40,12,48311
0.1,40,13,44343
0.1,40,14,51251
0.1,40,15,44197
0.1,40,16,47494
0.1,40,17,55306
0.1,40,18,46030
0.1,40,19,56000
0.1,40,20,63967
0.1,40,21,49429
0.1,40,22,53930
0.1,40,23,65757
0.1,40,24,54668
0.1,40,25,62446
0.1,40,26,56504
0.1,40,27,56276
0.1,40,28,58325
0.1,40,29,64424
0.1,40,30,67105
0.1,40,31,64956
0.1,40,32,61368
0.1,40,33,51787
0.1,40,34,43968
0.1,40,35,58650
0.1,40,36,65519
0.1,40,37,55406
0.1,40,38,63409
0.1,40,39,63041
0.1,40,40,61369
0.1,40,41,53859
0.1,40,42,51779
0.1,40,43,49430
0.1,40,44,50589
0.1,40,45,62300
0.1,40,46,60320
0.1,40,47,58616
0.1,40,48,58808
0.1,40,49,62899
0.1,40,50,51236
0.1,40,51,59196
0.1,40,52,53714
0.1,40,53,46486
0.1,40,54,61294
0.1,40,55,51054
0.1,40,56,47823
0.1,40,57,49395
0.1,40,58,58542
0.1,40,59,54429
0.1,40,60,57214
0.1,40,61,54580
0.1,40,62,62749
0.1,40,63,44360
0.1,40,64,52952
0.1,40,65,48019
0.1,40,66,54385
0.1,40,67,50658
0.1,40,68,49275
0.1,40,69,61307
0.1,40,70,39563
0.1,40,71,58698
0.1,40,72,58445
0.1,40,73,60951
0.1,40,74,60049
0.1,40,75,51977
0.1,40,76,51881
0.1,40,77,58887
0.1,40,78,66481
0.1,40,79,58475
0.1,40,80,53528
0.1,40,81,61110
0.1,40,82,55124
0.1,40,83,56957
0.1,40,84,53746
0.1,40,85,61252
0.1,40,86,62748
0.1,40,87,62877
0.1,40,88,48614
0.1,40,89,51811
0.1,40,90,53725
0.1,40,91,58033
0.1,40,92,52247
0.1,40,93,54501
0.1,40,94,55320
0.1,40,95,52166
0.1,40,96,62181
0.1,40,97,55213
0.1,40,98,57659
0.1,40,99,54958
0.1,40,100,58937
0.1,40,101,64382
0.1,40,102,55327
0.1,40,103,57527
0.1,40,104,45615
0.1,40,105,55958
0.1,40,106,56050
0.1,40,107,56704
0.1,40,108,54125
0.1,40,109,59693
0.1,40,110,46810
0.1,40,111,65592
0.1,40,112,61272
0.1,40,113,64226
0.1,40,114,50166
0.1,40,115,56901
0.1,40,116,62157
0.1,40,117,50185
0.1,40,118,52142
0.1,40,119,56243
0.1,40,120,53495
0.1,40,121,53289
0.1,40,122,57606
0.1,40,123,50374
0.1,40,124,56185
0.1,40,125,64260
0.1,40,126,57780
0.1,40,127,58379
0.1,40,128,49386
0.1,40,129,51747
0.1,40,130,51664
0.1,40,131,60624
0.1,40,132,50403
0.1,40,133,62171
0.1,40,134,68111
0.1,40,135,62471
0.1,40,136,54194
0.1,40,137,59556
0.1,40,138,56312
0.1,40,139,49909
0.1,40,140,51208
0.1,40,141,52314
0.1,40,142,38475
0.1,40,143,56125
0.1,40,144,52334
0.1,40,145,53248
0.1,40,146,44525
0.1,40,147,64730
0.1,40,148,60313
0.1,40,149,51395
0.15,40,0,40070
0.15,40,1,39392
0.15,40,2,45306
0.15,40,3,45185
0.15,40,4,40909
0.15,40,5,38701
0.15,40,6,37373
0.15,40,7,40794
0.15,40,8,42277
0.15,40,9,43519
0.15,40,10,41927
0.15,40,11,44958
0.15,40,12,42376
0.15,40,13,39710
0.15,40,14,44004
0.15,40,15,42220
0.15,40,16,41653
0.15,40,17,41944
0.15,40,18,34775
0.15,40,19,41159
0.15,40,20,42162
0.15,40,21,41116
0.15,40,22,42874
0.15,40,23,42467
0.15,40,24,39838
0.15,40,25,45820
0.15,40,26,42770
0.15,40,27,46999
0.15,40,28,43872
0.15,40,29,43691
0.15,40,30,44229
0.15,40,31,46697
0.15,40,32,42337
0.15,40,33,36234
0.15,40,34,38789
0.15,40,35,36173
0.15,40,36,46980
0.15,40,37,50157
0.15,40,38,44467
0.15,40,39,46351
0.15,40,40,41673
0.15,40,41,40784
0.15,40,42,43948
0.15,40,43,40750
0.15,40,44,39702
0.15,40,45,41567
0.15,40,46,39076
0.15,40,47,33971
0.15,40,48,41425
0.15,40,49,45975
0.15,40,50,45636
0.15,40,51,39322
0.15,40,52,38258
0.15,40,53,38988
0.15,40,54,42937
0.15,40,55,39865
0.15,40,56,40986
0.15,40,57,42259
0.15,40,58,38406
0.15,40,59,43150
0.15,40,60,41936
0.15,40,61,35081
0.15,40,62,42198
0.15,40,63,38649
0.15,40,64,31348
0.15,40,65,33576
0.15,40,66,39640
0.15,40,67,28831
0.15,40,68,40180
0.15,40,69,46584
0.15,40,70,34683
0.15,40,71,34853
0.15,40,72,41225
0.15,40,73,35160
0.15,40,74,42140
0.15,40,75,37522
0.15,40,76,42143
0.15,40,77,36349
0.15,40,78,44659
0.15,40,79,42379
0.15,40,80,43648
0.15,40,81,44573
0.15,40,82,43016
0.15,40,83,41148
0.15,40,84,37934
0.15,40,85,41537
0.15,40,86,42707
0.15,40,87,46295
0.15,40,88,38503
0.15,40,89,33568
0.15,40,90,41266
0.15,40,91,29452
0.15,40,92,43970
0.15,40,93,42219
0.15,40,94,36892
0.15,40,95,40804
0.15,40,96,39032
0.15,40,97,28991
0.15,40,98,45252
0.15,40,99,38875
0.15,40,100,40001
0.15,40,101,41189
0.15,40,102,40085
0.15,40,103,44907
0.15,40,104,39899
0.15,40,105,44404
0.15,40,106,43311
0.15,40,107,47336
0.15,40,108,40853
0.15,40,109,42385
0.15,40,110,33151
0.15,40,111,43610
0.15,40,112,44419
0.15,40,113,43575
0.15,40,114,45920
0.15,40,115,39931
0.15,40,116,42461
0.15,40,117,37057
0.15,40,118,39493
0.15,40,119,40887
0.15,40,120,42354
0.15,40,121,38548
0.15,40,122,46498
0.15,40,123,38394
0.15,40,124,44861
0.15,40,125,35081
0.15,40,126,40576
0.15,40,127,44000
0.15,40,128,37708
0.15,40,129,38976
0.15,40,130,41840
0.15,40,131,43232
0.15,40,132,40297
0.15,40,133,40076
0.15,40,134,44295
0.15,40,135,46549
0.15,40,136,42240
0.15,40,137,42223
0.15,40,138,47108
0.15,40,139,43830
0.15,40,140,40157
0.15,40,141,37039
0.15,40,142,36158
0.15,40,143,48200
0.15,40,144,40711
0.15,40,145,40517
0.15,40,146,43372
0.15,40,147,41348
0.15,40,148,45533
0.15,40,149,40998
0.2,40,0,28244
0.2,40,1,30364
0.2,40,2,34944
0.2,40,3,37684
0.2,40,4,32267
0.2,40,5,31497
0.2,40,6,32313
0.2,40,7,36423
0.2,40,8,31713
0.2,40,9,32113
0.2,40,10,32814
0.2,40,11,32914
0.2,40,12,31604
0.2,40,13,30546
0.2,40,14,32744
0.2,40,15,37706
0.2,40,16,32712
0.2,40,17,34281
0.2,40,18,30438
0.2,40,19,28908
0.2,40,20,28253
0.2,40,21,29797
0.2,40,22,35539
0.2,40,23,31881
0.2,40,24,34092
0.2,40,25,32808
0.2,40,26,33738
0.2,40,27,34495
0.2,40,28,32764
0.2,40,29,35387
0.2,40,30,34593
0.2,40,31,34699
0.2,40,32,34079
0.2,40,33,30531
0.2,40,34,32917
0.2,40,35,29304
0.2,40,36,32869
0.2,40,37,37019
0.2,40,38,31963
0.2,40,39,32034
0.2,40,40,36774
0.2,40,41,31491
0.2,40,42,34653
0.2,40,43,34576
0.2,40,44,28653
0.2,40,45,31978
0.2,40,46,31652
0.2,40,47,27959
0.2,40,48,34980
0.2,40,49,31214
0.2,40,50,29420
0.2,40,51,34648
0.2,40,52,33029
0.2,40,53,30682
0.2,40,54,35272
0.2,40,55,30701
0.2,40,56,33786
0.2,40,57,33905
0.2,40,58,31362
0.2,40,59,35062
0.2,40,60,33254
0.2,40,61,37565
0.2,40,62,29828
0.2,40,63,33766
0.2,40,64,25658
0.2,40,65,30789
0.2,40,66,36189
0.2,40,67,27588
0.2,40,68,28281
0.2,40,69,32091
0.2,40,70,29290
0.2,40,71,31507
0.2,40,72,36215
0.2,40,73,28781
0.2,40,74,33212
0.2,40,75,31947
0.2,40,76,38191
0.2,40,77,33281
0.2,40,78,31273
0.2,40,79,34850
0.2,40,80,34918
0.2,40,81,31556
0.2,40,82,34222
0.2,40,83,29835
0.2,40,84,28895
0.2,40,85,33618
0.2,40,86,35457
0.2,40,87,32266
0.2,40,88,32294
0.2,40,89,32558
0.2,40,90,30316
0.2,40,91,24753
0.2,40,92,30180
0.2,40,93,37593
0.2,40,94,30889
0.2,40,95,30562
0.2,40,96,35952
0.2,40,97,28409
0.2,40,98,35851
0.2,40,99,33384
0.2,40,100,28149
0.2,40,101,32861
0.2,40,102,35885
0.2,40,103,36850
0.2,40,104,32851
0.2,40,105,35211
0.2,40,106,36764
0.2,40,107,35388
0.2,40,108,34119
0.2,40,109,31778
0.2,40,110,30480
0.2,40,111,32493
0.2,40,112,37316
0.2,40,113,34121
0.2,40,114,34465
0.2,40,115,29485
0.2,40,116,35738
0.2,40,117,33742
0.2,40,118,30772
0.2,40,119,35567
0.2,40,120,33296
0.2,40,121,26681
0.2,40,122,33166
0.2,40,123,35406
0.2,40,124,34681
0.2,40,125,34179
0.2,40,126,33175
0.2,40,127,31612
0.2,40,128,35267
0.2,40,129,29746
0.2,40,130,30714
0.2,40,131,33078
0.2,40,132,34697
0.2,40,133,25713
0.2,40,134,32812
0.2,40,135,36626
0.2,40,136,29805
0.2,40,137,26806
0.2,40,138,30059
0.2,40,139,34609
0.2,40,140,34440
0.2,40,141,33325
0.2,40,142,29936
0.2,40,143,37006
0.2,40,144,31087
0.2,40,145,32611
0.2,40,146,30912
0.2,40,147,34470
0.2,40,148,30997
0.2,40,149,32176
0.25,40,0,28059
0.25,40,1,27890
0.25,40,2,29208
0.25,40,3,27372
0.25,40,4,29943
0.25,40,5,28896
0.25,40,6,29092
0.25,40,7,30686
0.25,40,8,26060
0.25,40,9,29783
0.25,40,10,27607
0.25,40,11,28086
0.25,40,12,24193
0.25,40,13,26645
0.25,40,14,29061
0.25,40,15,31669
0.25,40,16,26172
0.25,40,17,28642
0.25,40,18,28172
0.25,40,19,24419
0.25,40,20,24499
0.25,40,21,25963
0.25,40,22,31452
0.25,40,23,28589
0.25,40,24,28097
0.25,40,25,30207
0.25,40,26,27174
0.25,40,27,27542
0.25,40,28,28896
0.25,40,29,28829
0.25,40,30,29571
0.25,40,31,28591
0.25,40,32,30211
0.25,40,33,28318
0.25,40,34,27857
0.25,40,35,23666
0.25,40,36,30813
0.25,40,37,22883
0.25,40,38,27344
0.25,40,39,26146
0.25,40,40,29642
0.25,40,41,26565
0.25,40,42,24529
0.25,40,43,28210
0.25,40,44,25147
0.25,40,45,26943
0.25,40,46,26439
0.25,40,47,25180
0.25,40,48,29364
0.25,40,49,21456
0.25,40,50,24004
0.25,40,51,28881
0.25,40,52,27481
0.25,40,53,28533
0.25,40,54,30405
0.25,40,55,24469
0.25,40,56,28196
0.25,40,57,26708
0.25,40,58,24537
0.25,40,59,28499
0.25,40,60,27906
0.25,40,61,25953
0.25,40,62,23978
0.25,40,63,29521
0.25,40,64,24159
0.25,40,65,29064
0.25,40,66,32607
0.25,40,67,25081
0.25,40,68,24462
0.25,40,69,27709
0.25,40,70,25492
0.25,40,71,28213
0.25,40,72,27837
0.25,40,73,25961
0.25,40,74,30052
0.25,40,75,26365
0.25,40,76,30229
0.25,40,77,27533
0.25,40,78,26337
0.25,40,79,28067
0.25,40,80,26457
0.25,40,81,28449
0.25,40,82,23001
0.25,40,83,27812
0.25,40,84,27985
0.25,40,85,27965
0.25,40,86,29613
0.25,40,87,23961
0.25,40,88,29278
0.25,40,89,27167
0.25,40,90,27616
0.25,40,91,22473
0.25,40,92,26899
0.25,40,93,27906
0.25,40,94,26733
0.25,40,95,27542
0.25,40,96,30189
0.25,40,97,23765
0.25,40,98,28488
0.25,40,99,28522
0.25,40,100,24255
0.25,40,101,29190
0.25,40,102,28976
0.25,40,103,24511
0.25,40,104,25633
0.25,40,105,29123
0.25,40,106,28782
0.25,40,107,28149
0.25,40,108,27211
0.25,40,109,27076
0.25,40,110,26202
0.25,40,111,25140
0.25,40,112,31893
0.25,40,113,28857
0.25,40,114,28110
0.25,40,115,25907
0.25,40,116,28505
0.25,40,117,24970
0.25,40,118,25608
0.25,40,119,27206
0.25,40,120,28456
0.25,40,121,25403
0.25,40,122,27401
0.25,40,123,28512
0.25,40,124,26943
0.25,40,125,28940
0.25,40,126,28822
0.25,40,127,26609
0.25,40,128,26164
0.25,40,129,25017
0.25,40,130,24450
0.25,40,131,26889
0.25,40,132,26846
0.25,40,133,21044
0.25,40,134,25964
0.25,40,135,29185
0.25,40,136,25161
0.25,40,137,25299
0.25,40,138,25402
0.25,40,139,24803
0.25,40,140,26085
0.25,40,141,26381
0.25,40,142,27040
0.25,40,143,29757
0.25,40,144,29409
0.25,40,145,25273
0.25,40,146,23497
0.25,40,147,30218
0.25,40,148,25254
0.25,40,149,31542
0.3,40,0,21587
0.3,40,1,23964
0.3,40,2,24557
0.3,40,3,24336
0.3,40,4,22534
0.3,40,5,23950
0.3,40,6,26364
0.3,40,7,24417
0.3,40,8,22231
0.3,40,9,22300
0.3,40,10,23711
0.3,40,11,23179
0.3,40,12,19425
0.3,40,13,24059
0.3,40,14,25504
0.3,40,15,26278
0.3,40,16,22408
0.3,40,17,25292
0.3,40,18,25904
0.3,40,19,23032
0.3,40,20,22144
0.3,40,21,24535
0.3,40,22,25201
0.3,40,23,24405
0.3,40,24,26377
0.3,40,25,22703
0.3,40,26,25199
0.3,40,27,24047
0.3,40,28,24734
0.3,40,29,24507
0.3,40,30,25604
0.3,40,31,25019
0.3,40,32,25982
0.3,40,33,23544
0.3,40,34,21981
0.3,40,35,22409
0.3,40,36,23162
0.3,40,37,19604
0.3,40,38,22361
0.3,40,39,20762
0.3,40,40,24905
0.3,40,41,24874
0.3,40,42,22265
0.3,40,43,21386
0.3,40,44,22879
0.3,40,45,22722
0.3,40,46,20995
0.3,40,47,23148
0.3,40,48,23786
0.3,40,49,21492
0.3,40,50,23052
0.3,40,51,24551
0.3,40,52,19365
0.3,40,53,23239
0.3,40,54,21722
0.3,40,55,21785
0.3,40,56,21517
0.3,40,57,24270
0.3,40,58,21172
0.3,40,59,23725
0.3,40,60,25481
0.3,40,61,23070
0.3,40,62,22211
0.3,40,63,26183
0.3,40,64,20355
0.3,40,65,25717
0.3,40,66,27113
0.3,40,67,21404
0.3,40,68,22175
0.3,40,69,22719
0.3,40,70,23001
0.3,40,71,22859
0.3,40,72,22104
0.3,40,73,24368
0.3,40,74,25663
0.3,40,75,24728
0.3,40,76,24985
0.3,40,77,23057
0.3,40,78,20908
0.3,40,79,25648
0.3,40,80,24085
0.3,40,81,26026
0.3,40,82,20705
0.3,40,83,23757
0.3,40,84,24503
0.3,40,85,22280
0.3,40,86,23778
0.3,40,87,22925
0.3,40,88,25888
0.3,40,89,23031
0.3,40,90,22333
0.3,40,91,21762
0.3,40,92,23671
0.3,40,93,24876
0.3,40,94,21780
0.3,40,95,25685
0.3,40,96,24883
0.3,40,97,22472
0.3,40,98,24311
0.3,40,99,25643
0.3,40,100,21139
0.3,40,101,24368
0.3,40,102,23714
0.3,40,103,24563
0.3,40,104,23598
0.3,40,105,26422
0.3,40,106,19402
0.3,40,107,23801
0.3,40,108,25683
0.3,40,109,24100
0.3,40,110,23980
0.3,40,111,23221
0.3,40,112,26397
0.3,40,113,21906
0.3,40,114,25732
0.3,40,115,23130
0.3,40,116,25634
0.3,40,117,20630
0.3,40,118,22755
0.3,40,119,23521
0.3,40,120,23687
0.3,40,121,24731
0.3,40,122,23718
0.3,40,123,25195
0.3,40,124,23553
0.3,40,125,25102
0.3,40,126,22835
0.3,40,127,23572
0.3,40,128,22140
0.3,40,129,19012
0.3,40,130,22344
0.3,40,131,21753
0.3,40,132,23672
0.3,40,133,19315
0.3,40,134,23935
0.3,40,135,25805
0.3,40,136,24679
0.3,40,137,20876
0.3,40,138,23382
0.3,40,139,22287
0.3,40,140,24765
0.3,40,141,23549
0.3,40,142,22445
0.3,40,143,26726
0.3,40,144,24039
0.3,40,145,22902
0.3,40,146,20623
0.3,40,147,24559
0.3,40,148,24076
0.3,40,149,19657
0.35,40,0,21080
0.35,40,1,21589
0.35,40,2,20499
0.35,40,3,21385
0.35,40,4,19422
0.35,40,5,22079
0.35,40,6,22832
0.35,40,7,18322
0.35,40,8,19438
0.35,40,9,20175
0.35,40,10,21619
0.35,40,11,21754
0.35,40,12,19196
0.35,40,13,19484
0.35,40,14,20448
0.35,40,15,22943
0.35,40,16,19530
0.35,40,17,20482
0.35,40,18,22366
0.35,40,19,20559
0.35,40,20,18536
0.35,40,21,19120
0.35,40,22,18166
0.35,40,23,21373
0.35,40,24,21300
0.35,40,25,18243
0.35,40,26,21176
0.35,40,27,22105
0.35,40,28,23664
0.35,40,29,19605
0.35,40,30,23310
0.35,40,31,22413
0.35,40,32,20341
0.35,40,33,18642
0.35,40,34,20895
0.35,40,35,20918
0.35,40,36,20988
0.35,40,37,18118
0.35,40,38,20288
0.35,40,39,19365
0.35,40,40,19840
0.35,40,41,20889
0.35,40,42,20137
0.35,40,43,19632
0.35,40,44,21434
0.35,40,45,21243
0.35,40,46,19130
0.35,40,47,20598
0.35,40,48,21784
0.35,40,49,20065
0.35,40,50,21287
0.35,40,51,20133
0.35,40,52,18177
0.35,40,53,20793
0.35,40,54,20060
0.35,40,55,19891
0.35,40,56,20581
0.35,40,57,21189
0.35,40,58,18256
0.35,40,59,20901
0.35,40,60,23326
0.35,40,61,22000
0.35,40,62,19571
0.35,40,63,23306
0.35,40,64,19905
0.35,40,65,19274
0.35,40,66,22139
0.35,40,67,19586
0.35,40,68,19021
0.35,40,69,21343
0.35,40,70,21435
0.35,40,71,21705
0.35,40,72,21427
0.35,40,73,20777
0.35,40,74,21814
0.35,40,75,21945
0.35,40,76,19380
0.35,40,77,19531
0.35,40,78,15642
0.35,40,79,20502
0.35,40,80,22641
0.35,40,81,22648
0.35,40,82,18450
0.35,40,83,19330
0.35,40,84,21361
0.35,40,85,19233
0.35,40,86,21363
0.35,40,87,19667
0.35,40,88,20842
0.35,40,89,21100
0.35,40,90,20755
0.35,40,91,20162
0.35,40,92,19985
0.35,40,93,22009
0.35,40,94,20379
0.35,40,95,20226
0.35,40,96,21388
0.35,40,97,20937
0.35,40,98,18274
0.35,40,99,21184
0.35,40,100,20407
0.35,40,101,23646
0.35,40,102,17062
0.35,40,103,21594
0.35,40,104,22093
0.35,40,105,21648
0.35,40,106,19144
0.35,40,107,21104
0.35,40,108,21763
0.35,40,109,17165
0.35,40,110,21617
0.35,40,111,20667
0.35,40,112,22285
0.35,40,113,21973
0.35,40,114,21431
0.35,40,115,19588
0.35,40,116,21103
0.35,40,117,16993
0.35,40,118,20251
0.35,40,119,20879
0.35,40,120,20526
0.35,40,121,22822
0.35,40,122,18260
0.35,40,123,20822
0.35,40,124,21003
0.35,40,125,22407
0.35,40,126,20554
0.35,40,127,19746
0.35,40,128,19849
0.35,40,129,18324
0.35,40,130,20950
0.35,40,131,21985
0.35,40,132,18994
0.35,40,133,19348
0.35,40,134,22507
0.35,40,135,21598
0.35,40,136,21607
0.35,40,137,17736
0.35,40,138,20038
0.35,40,139,18533
0.35,40,140,19575
0.35,40,141,21211
0.35,40,142,21864
0.35,40,143,19994
0.35,40,144,21222
0.35,40,145,19012
0.35,40,146,20864
0.35,40,147,19932
0.35,40,148,21405
0.35,40,149,18912
0.4,40,0,19229
0.4,40,1,19967
0.4,40,2,19209
0.4,40,3,20513
0.4,40,4,17223
0.4,40,5,19949
0.4,40,6,17905
0.4,40,7,18354
0.4,40,8,16690
0.4,40,9,17241
0.4,40,10,18733
0.4,40,11,18983
0.4,40,12,17715
0.4,40,13,19242
0.4,40,14,19505
0.4,40,15,18466
0.4,40,16,18867
0.4,40,17,19579
0.4,40,18,17703
0.4,40,19,17282
0.4,40,20,17669
0.4,40,21,17071
0.4,40,22,16882
0.4,40,23,17929
0.4,40,24,18414
0.4,40,25,17165
0.4,40,26,19000
0.4,40,27,18645
0.4,40,28,21434
0.4,40,29,18627
0.4,40,30,18678
0.4,40,31,19395
0.4,40,32,17330
0.4,40,33,18009
0.4,40,34,19734
0.4,40,35,18610
0.4,40,36,18916
0.4,40,37,17654
0.4,40,38,18557
0.4,40,39,17504
0.4,40,40,18125
0.4,40,41,20642
0.4,40,42,18912
0.4,40,43,16655
0.4,40,44,19096
0.4,40,45,18432
0.4,40,46,17873
0.4,40,47,17645
0.4,40,48,19686
0.4,40,49,18959
0.4,40,50,18905
0.4,40,51,19579
0.4,40,52,15787
0.4,40,53,18586
0.4,40,54,18325
0.4,40,55,17319
0.4,40,56,19032
0.4,40,57,17608
0.4,40,58,17207
0.4,40,59,19689
0.4,40,60,19075
0.4,40,61,17776
0.4,40,62,18119
0.4,40,63,19794
0.4,40,64,16090
0.4,40,65,17684
0.4,40,66,19792
0.4,40,67,18607
0.4,40,68,20521
0.4,40,69,18365
0.4,40,70,20731
0.4,40,71,18081
0.4,40,72,17490
0.4,40,73,19192
0.4,40,74,21153
0.4,40,75,17633
0.4,40,76,17224
0.4,40,77,18716
0.4,40,78,15486
0.4,40,79,19143
0.4,40,80,18815
0.4,40,81,18848
0.4,40,82,17919
0.4,40,83,18000
0.4,40,84,20196
0.4,40,85,19046
0.4,40,86,19748
0.4,40,87,17204
0.4,40,88,19128
0.4,40,89,19402
0.4,40,90,17076
0.4,40,91,18496
0.4,40,92,18682
